0,0,0,0,0,-0
5.07897046836668e-20,4.31164719436824e-05,-7.07899431033672e-22,-0.000198051365120961,4.28635169098978e-19,5.39770166655353e-08
-5.85145250539753e-19,0.000171182635229851,-2.82836706070056e-20,-0.000785745114340733,-2.78489705569452e-18,1.18026455626293e-06
-5.36762690028184e-19,0.000381923143877436,-1.80760222418438e-20,-0.00175186424580865,-2.76339387200721e-18,6.71908098708635e-06
-3.15370638939107e-18,0.000672636340119205,-1.86375343737246e-17,-0.00308321425722707,-3.85243385849833e-18,2.2271762991183e-05
-3.50089083224381e-18,0.00104020576065099,-1.89161838461847e-17,-0.00476467133832635,-5.77439099052527e-18,5.54416027904577e-05
-4.227128872811e-18,0.00148110418650777,-1.86221860023772e-17,-0.00677919944809452,-8.83612332127621e-18,0.000115548294881711
-4.42875347865072e-18,0.00199139185301586,-1.81735875674788e-17,-0.00910784357083784,-8.83502561452423e-18,0.000213317163228775
-5.46001356862962e-18,0.00256671045248893,-1.86166665179733e-17,-0.0117297065269648,-1.26796345928012e-17,0.000360543627948071
2.52739225809618e-16,0.0025667104524877,-2.78066360256973e-17,0.0621059660753058,-1.85197970156706e-17,-0.0154539855474871
2.51218723193621e-16,0.00256671045248822,-2.75499399827225e-17,0.0621687132788898,-1.85548343834456e-17,-0.0155338849343297
2.4934297938207e-16,0.00256671045248856,-2.99440279220176e-17,0.0622406298236583,-1.77417714954352e-17,-0.0156301516223338
2.51025827745874e-16,0.00256671045248849,-2.7776533587033e-17,0.0623215743125975,-1.99341165825249e-17,-0.0157437404534968
2.5038720339075e-16,0.00256671045248777,-2.53161220389349e-17,0.0624114380535692,-2.11174173711403e-17,-0.0158753045505749
2.49460583184208e-16,0.00256671045248789,-2.67058182640189e-17,0.0625102338948031,-2.19514625218076e-17,-0.0160251288752904
2.47844162636898e-16,0.00256671045248787,-2.7433026658968e-17,0.0626181957140307,-2.16959004260647e-17,-0.0161930684521958
2.47594695009894e-16,0.00256671045248827,-2.64087454639316e-17,0.0627358875604601,-1.977660315237e-17,-0.016378501922209
2.45885980655643e-16,0.00256671045248762,-2.42796512501948e-17,0.0628643173830087,-1.91612508263617e-17,-0.0165803150083107
2.43334319762067e-16,0.0025667104524881,-2.19684798158281e-17,0.0630050438328455,-2.06694002592365e-17,-0.0167969316357043
2.42869716060805e-16,0.0025667104524877,-2.01360083816649e-17,0.0631602561411674,-2.14906564448559e-17,-0.0170264111487287
2.38860726534887e-16,0.00256671045248786,-1.9196596674751e-17,0.0633327980168687,-2.32078287853951e-17,-0.0172666261191392
2.37221315879648e-16,0.002566710452488,-2.08392326064087e-17,0.0635260999758373,-2.04163009847163e-17,-0.0175155246191837
2.36894568379579e-16,0.00256671045248697,-1.99711732604356e-17,0.0637439851951525,-2.08228497132396e-17,-0.0177714629332426
2.33790965108433e-16,0.00256671045248777,-2.26373209266462e-17,0.0639903270103484,-2.12617380763584e-17,-0.0180335719475871
2.32499580300526e-16,0.00256671045248747,-2.29539854859242e-17,0.0642685643958793,-2.18265507176123e-17,-0.0183020995111097
2.25199471307001e-16,0.00256671045248716,-2.22668417211541e-17,0.0645811220720512,-2.27451589973852e-17,-0.0185786619197876
2.20681758257878e-16,0.00256671045248841,-2.67445720514448e-17,0.0649288226811306,-2.48655408756968e-17,-0.0188663499816359
2.16290613854773e-16,0.0025667104524884,-2.621827674603e-17,0.0653104016056932,-2.30462867520242e-17,-0.0191696721235396
2.13325214344741e-16,0.00256671045248724,-2.67563141274186e-17,0.0657222236033894,-2.1418851034229e-17,-0.0194943709419482
2.07468152125883e-16,0.00256671045248727,-2.39403499320321e-17,0.0661582496620128,-2.31103507127366e-17,-0.0198472031543801
2.05978742256115e-16,0.00256671045248746,-2.34193311498625e-17,0.0666102252211926,-2.28236332862546e-17,-0.0202358083643689
1.995599030207e-16,0.00256671045248682,-2.12775889111995e-17,0.0670679818273126,-2.33552766165134e-17,-0.0206688035022027
1.92560694804902e-16,0.00256671045248754,-1.793710106826e-17,0.0675196838747435,-2.44751480395163e-17,-0.0211562403727992
1.85807485664176e-16,0.00256671045248691,-1.74987842851273e-17,0.0679518102330667,-2.40912991254585e-17,-0.0217105841761307
1.73807456364646e-16,0.00256671045248674,-1.92583452517578e-17,0.0683486075546612,-2.09144878924551e-17,-0.0223484541197402
1.64468609868445e-16,0.002566710452486,-1.51824777406241e-17,0.0686906246028667,-2.04814172471742e-17,-0.0230935633587275
1.52504707462311e-16,0.00256671045248654,-1.96913123191959e-17,0.0689516366644293,-2.0086751019066e-17,-0.0239816184751343
1.29573178486146e-16,0.00256671045248639,-1.96408125425918e-17,0.0690927640113699,-2.2558500954616e-17,-0.0250679487954836
1.12384802488914e-16,0.00256671045248593,-7.48912810780952e-18,0.0690532161199158,-2.57520805294582e-17,-0.0264340651375707
8.09674753018345e-17,0.00256671045248624,-8.69911972852247e-18,0.0687542935317601,-3.09828093771673e-17,-0.0281458099896909
3.88812809946854e-17,0.00256671045248576,-7.16538008770133e-18,0.0682793772741148,-3.41864386176268e-17,-0.0298402510277023
-4.0710501321219e-17,0.00256671045248621,4.54787600163585e-17,0.0682584734530433,-3.77487551911092e-17,-0.0302588641742934
-1.36984863838694e-16,0.00256671045248584,5.05276593516594e-17,0.0683613980943286,-2.88015899466532e-17,-0.0304075912216351
-1.99713771592024e-16,0.00256671045248523,9.95476564273369e-17,0.0684688583043764,-2.67351467666612e-17,-0.0305508819333746
